pair_id,pr_id_source,pr_id_target,repo_id,evidence_id,comment_id,comment_type,evidence_created_at,evidence_user,reference_kind,reference_number,reference_token,matched_text,rejection_reason
3265336481_3347270461,3347270461,3265336481,21764480,pr_review:3149107215,3149107215,pr_review_body,2025-08-24 03:07:30+00:00,coderabbitai[bot],qualified,14191,hmislk/hmis#14191,"er.java`

</details>
<details>
<summary>📚 Learning: 2025-07-26T13:58:28.251Z</summary>

```
Learnt from: buddhika75
PR: hmislk/hmis#14191
File: src/main/java/com/divudi/bean/pharmacy/PharmacyAdjustmentController.java:922-922
Timestamp: 2025-07-26T13:58:28.2",
3301158764_3347270461,3347270461,3301158764,21764480,pr_review:3149107215,3149107215,pr_review_body,2025-08-24 03:07:30+00:00,coderabbitai[bot],qualified,14779,hmislk/hmis#14779,"er.java`

</details>
<details>
<summary>📚 Learning: 2025-08-07T17:51:43.976Z</summary>

```
Learnt from: buddhika75
PR: hmislk/hmis#14779
File: src/main/java/com/divudi/bean/pharmacy/PharmacyIssueController.java:1548-1552
Timestamp: 2025-08-07T17:51:43.976Z",
3262683069_3347270461,3347270461,3262683069,21764480,pr_review:3149107215,3149107215,pr_review_body,2025-08-24 03:07:30+00:00,coderabbitai[bot],qualified,14170,hmislk/hmis#14170,"er.java`

</details>
<details>
<summary>📚 Learning: 2025-07-25T19:16:41.228Z</summary>

```
Learnt from: buddhika75
PR: hmislk/hmis#14170
File: src/main/webapp/resources/pharmacy/adjustmentBill_purchase_price.xhtml:85-85
Timestamp: 2025-07-25T19:16:41.228Z
",
3301158764_3347270461,3347270461,3301158764,21764480,pr_review:3149107215,3149107215,pr_review_body,2025-08-24 03:07:30+00:00,coderabbitai[bot],qualified,14779,hmislk/hmis#14779,"er.java`

</details>
<details>
<summary>📚 Learning: 2025-08-07T16:47:52.912Z</summary>

```
Learnt from: buddhika75
PR: hmislk/hmis#14779
File: src/main/java/com/divudi/bean/pharmacy/PharmacyIssueController.java:464-480
Timestamp: 2025-08-07T16:47:52.912Z
L",
3285011600_3347270461,3347270461,3285011600,21764480,pr_review:3149107215,3149107215,pr_review_body,2025-08-24 03:07:30+00:00,coderabbitai[bot],qualified,14458,hmislk/hmis#14458,"er.java`

</details>
<details>
<summary>📚 Learning: 2025-08-01T23:04:12.039Z</summary>

```
Learnt from: buddhika75
PR: hmislk/hmis#14458
File: src/main/java/com/divudi/bean/common/BillBeanController.java:1962-1998
Timestamp: 2025-08-01T23:04:12.039Z
Learni",
3290357574_3319262068,3319262068,3290357574,707764474,pr_review:3117065299,3117065299,pr_review_body,2025-08-13 17:35:43+00:00,coderabbitai[bot],qualified,1091,tphakala/birdnet-go#1091,"ge.svelte`

</details>
<details>
<summary>📚 Learning: 2025-08-04T18:13:24.994Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#1091
File: frontend/src/lib/desktop/features/settings/pages/AudioSettingsPage.svelte:428-428
Timestamp: 2025-08-04T18:13:24.",
4029166508_4100554697,4029166508,4100554697,908658171,pr_review:3974709705,3974709705,pr_review_body,2026-03-19 12:18:11+00:00,aaddrick,local_hash,300,#300,"-service.js` from before a significant overhaul. Since this PR was opened, the file has received ~17 commits across PRs #300, #301, and #302 that added:

- virtiofsd socket wait loop (QEMU needs the socket before starting)
- `bundlePath` handli",
4029166508_4100856419,4029166508,4100856419,908658171,pr_review:3974709705,3974709705,pr_review_body,2026-03-19 12:18:11+00:00,aaddrick,local_hash,301,#301,"ce.js` from before a significant overhaul. Since this PR was opened, the file has received ~17 commits across PRs #300, #301, and #302 that added:

- virtiofsd socket wait loop (QEMU needs the socket before starting)
- `bundlePath` handling (ro",
4029166508_4101005960,4029166508,4101005960,908658171,pr_review:3974709705,3974709705,pr_review_body,2026-03-19 12:18:11+00:00,aaddrick,local_hash,302,#302,"m before a significant overhaul. Since this PR was opened, the file has received ~17 commits across PRs #300, #301, and #302 that added:

- virtiofsd socket wait loop (QEMU needs the socket before starting)
- `bundlePath` handling (rootfs comes",
4003973683_4004992553,4003973683,4004992553,1117184424,pr_review:3873201408,3873201408,pr_review_body,2026-03-01 19:09:58+00:00,DreadPirateRobertz,local_hash,2193,#2193,"ope:** internal/config/types.go, internal/witness/handlers.go

### MUST-FIX

**1. Architectural conflict with merged PR #2193 (confidence: 95)**
PR #2193 (""centralize hung session threshold as single source of truth"") was merged AFTER this PR wa",
4003973683_4004992553,4003973683,4004992553,1117184424,pr_review:3873201408,3873201408,pr_review_body,2026-03-01 19:09:58+00:00,DreadPirateRobertz,local_hash,2193,#2193,".go, internal/witness/handlers.go

### MUST-FIX

**1. Architectural conflict with merged PR #2193 (confidence: 95)**
PR #2193 (""centralize hung session threshold as single source of truth"") was merged AFTER this PR was created. It establishes co",
4003973683_4004992553,4003973683,4004992553,1117184424,pr_review:3873201408,3873201408,pr_review_body,2026-03-01 19:09:58+00:00,DreadPirateRobertz,local_hash,2193,#2193,"invalid rig path graceful handling.

### Status Note

This PR is likely stale — HEAD has diverged significantly with PR #2193's approach. Recommend:
1. Rebase against main
2. Decide: per-rig or per-role config (align with #2193)
3. Use string du",
4003973683_4004992553,4003973683,4004992553,1117184424,pr_review:3873201408,3873201408,pr_review_body,2026-03-01 19:09:58+00:00,DreadPirateRobertz,local_hash,2193,#2193,"ificantly with PR #2193's approach. Recommend:
1. Rebase against main
2. Decide: per-rig or per-role config (align with #2193)
3. Use string duration type matching existing pattern
4. Add tests before merge",
4061061716_4073690765,4073690765,4061061716,272508670,pr_review:3956755630,3956755630,pr_review_body,2026-03-16 21:27:39+00:00,github-actions[bot],local_hash,1141,#1141,"erge.

### Blocking

**Missing changelog entry for this PR** (`CHANGELOG.md`): The PR adds a correct backfill entry for #1141, but is missing its own entry for the Workspace controller SSA migration. `CLAUDE.md` requires every PR to be added to ",
3376910149_3391678743,3391678743,3376910149,292427680,pr_review:3194472238,3194472238,pr_review_body,2025-09-07 14:35:37+00:00,coderabbitai[bot],local_hash,1440,#1440,"e to fenced block (markdownlint MD040).**

Mark the quoted example as text.


```diff
-```
+```text
 ""Please analyze PR #1440 for review feedback and failing checks""
 ```
```

</blockquote></details>
<details>
<summary>.claude/agents/pr-review-h",
3376910149_3391678743,3391678743,3376910149,292427680,pr_review:3194582565,3194582565,pr_review_body,2025-09-07 20:42:11+00:00,coderabbitai[bot],local_hash,1440,#1440,"ownlint MD040).**

Specify a language for the “Manual Invocation” snippet.


```diff
-```
+""```text
 ""Please analyze PR #1440 for review feedback and failing checks""
-```
+```""
```

</blockquote></details>

</blockquote></details>

<details>
<su",
3583554235_3811483883,3583554235,3811483883,292427680,pr_review:3430747243,3430747243,pr_review_body,2025-11-06 22:08:07+00:00,coderabbitai[bot],local_hash,1962,#1962,"sing typographic quotation marks here.
Context: ...nstraint) - pflag issue #321 (closed as ""not planned"") - cobra issue #1962 (maintainer confir...

(EN_QUOTES)

---

[typographical] ~8-~8: Consider using a typographic opening quote here.
Contex",
3583554235_3811483883,3583554235,3811483883,292427680,pr_review:3430747243,3430747243,pr_review_body,2025-11-06 22:08:07+00:00,coderabbitai[bot],local_hash,1962,#1962,"ir...

(EN_QUOTES)

---

[typographical] ~8-~8: Consider using a typographic opening quote here.
Context: ...obra issue #1962 (maintainer confirmed: ""only the = form can be used"")  ### The A...

(EN_QUOTES)

---

[typographical] ~26-~26: To join",
3181979411_3349815560,3349815560,3181979411,707764474,pr_review:3151431061,3151431061,pr_review_body,2025-08-25 13:19:54+00:00,coderabbitai[bot],qualified,793,tphakala/birdnet-go#793,"ls>
<summary>🧠 Learnings (13)</summary>

<details>
<summary>📓 Common learnings</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#793
File: internal/observability/metrics/myaudio_test.go:69-82
Timestamp: 2025-06-27T09:02:44.970Z
Learning: Added comprehe",
3203508784_3349815560,3349815560,3203508784,707764474,pr_review:3151431061,3151431061,pr_review_body,2025-08-25 13:19:54+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"y_test.go`

</details>
<details>
<summary>📚 Learning: 2025-07-04T20:42:22.255Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/buffer_test.go:72-79
Timestamp: 2025-07-04T20:42:22.255Z
Learning: Buffer pool tests in intern",
3181979411_3349815560,3349815560,3181979411,707764474,pr_review:3152190907,3152190907,pr_review_body,2025-08-25 16:25:54+00:00,coderabbitai[bot],qualified,793,tphakala/birdnet-go#793,"ls>
<summary>🧠 Learnings (31)</summary>

<details>
<summary>📓 Common learnings</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#793
File: internal/observability/metrics/myaudio_test.go:69-82
Timestamp: 2025-06-27T09:02:44.970Z
Learning: Added comprehe",
3445961164_3485474903,3485474903,3445961164,292427680,pr_review:3310291726,3310291726,pr_review_body,2025-10-07 14:04:21+00:00,coderabbitai[bot],qualified,1498,cloudposse/atmos#1498,"r_test.go`

</details>
<details>
<summary>📚 Learning: 2025-10-07T00:25:16.333Z</summary>

```
Learnt from: osterman
PR: cloudposse/atmos#1498
File: website/src/components/Screengrabs/atmos-terraform-metadata--help.html:25-55
Timestamp: 2025-10-07T00:25:16.333Z
",
3445961164_3485474903,3485474903,3445961164,292427680,pr_review:3320706255,3320706255,pr_review_body,2025-10-09 21:32:16+00:00,coderabbitai[bot],qualified,1498,cloudposse/atmos#1498,"rr.golden`

</details>
<details>
<summary>📚 Learning: 2025-10-07T00:25:16.333Z</summary>

```
Learnt from: osterman
PR: cloudposse/atmos#1498
File: website/src/components/Screengrabs/atmos-terraform-metadata--help.html:25-55
Timestamp: 2025-10-07T00:25:16.333Z
",
3445961164_3485474903,3485474903,3445961164,292427680,pr_review:3327530561,3327530561,pr_review_body,2025-10-11 19:01:49+00:00,coderabbitai[bot],qualified,1498,cloudposse/atmos#1498,"ut.golden`

</details>
<details>
<summary>📚 Learning: 2025-10-07T00:25:16.333Z</summary>

```
Learnt from: osterman
PR: cloudposse/atmos#1498
File: website/src/components/Screengrabs/atmos-terraform-metadata--help.html:25-55
Timestamp: 2025-10-07T00:25:16.333Z
",
4005983018_4011852872,4011852872,4005983018,908658171,pr_review:3885043655,3885043655,pr_review_body,2026-03-03 21:06:14+00:00,aaddrick,local_hash,269,#269,"m-service.js` entry says ""no VM isolation yet."" That's not accurate. KVM and bwrap isolation backends were merged in PR #269. The description should reflect what the script actually does now.

The `frame-fix-wrapper.js` entry is listed under `s",
3279238362_3285783090,3285783090,3279238362,707764474,pr_review:3080999714,3080999714,pr_review_body,2025-08-02 10:47:19+00:00,coderabbitai[bot],qualified,1054,tphakala/birdnet-go#1054,"escript type safety issues when encountered, including improper use of 'any...</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#1054
File: frontend/src/lib/desktop/components/ui/Card.test.ts:7-10
Timestamp: 2025-07-31T06:48:16.641Z
Learning: Always rai",
3203508784_3285783090,3285783090,3203508784,707764474,pr_review:3081001271,3081001271,pr_review_body,2025-08-02 10:55:35+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"unction in internal/audiocore/adapter/myaudio_compat.go is a temporary plac...</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:221-239
Timestamp: 2025-07-04T19:38:27.353Z
Learning: The calculateA",
3301158764_3453965110,3453965110,3301158764,21764480,pr_review:3268184650,3268184650,pr_review_body,2025-09-25 14:50:13+00:00,coderabbitai[bot],qualified,14779,hmislk/hmis#14779,"nting + analytics), with backlinks to the PR/comment and assignment to themselves.
```

```
Learnt from: buddhika75
PR: hmislk/hmis#14779
File: src/main/java/com/divudi/bean/pharmacy/PharmacyIssueController.java:464-480
Timestamp: 2025-08-07T16:47:52.912Z
L",
3265336481_3453965110,3453965110,3265336481,21764480,pr_review:3268184650,3268184650,pr_review_body,2025-09-25 14:50:13+00:00,coderabbitai[bot],qualified,14191,hmislk/hmis#14191,"er.java`

</details>
<details>
<summary>📚 Learning: 2025-07-26T13:58:28.251Z</summary>

```
Learnt from: buddhika75
PR: hmislk/hmis#14191
File: src/main/java/com/divudi/bean/pharmacy/PharmacyAdjustmentController.java:922-922
Timestamp: 2025-07-26T13:58:28.2",
3301158764_3453965110,3453965110,3301158764,21764480,pr_review:3269909975,3269909975,pr_review_body,2025-09-26 02:03:28+00:00,coderabbitai[bot],qualified,14779,hmislk/hmis#14779,"cy operations. Shows strong attention to review feedback and production readiness.
```

```
Learnt from: buddhika75
PR: hmislk/hmis#14779
File: src/main/java/com/divudi/bean/pharmacy/PharmacyIssueController.java:464-480
Timestamp: 2025-08-07T16:47:52.912Z
L",
3301158764_3453965110,3453965110,3301158764,21764480,pr_review:3269909975,3269909975,pr_review_body,2025-09-26 02:03:28+00:00,coderabbitai[bot],qualified,14779,hmislk/hmis#14779,"er.java`

</details>
<details>
<summary>📚 Learning: 2025-08-07T17:51:43.976Z</summary>

```
Learnt from: buddhika75
PR: hmislk/hmis#14779
File: src/main/java/com/divudi/bean/pharmacy/PharmacyIssueController.java:1548-1552
Timestamp: 2025-08-07T17:51:43.976Z",
4000785735_4002742922,4002742922,4000785735,1151870687,pr_review:3868959074,3868959074,pr_review_body,2026-02-27 20:33:14+00:00,github-actions[bot],local_hash,686,#686,"his PR is titled ""fix: resolve biome lint/format and type-check errors (rebased)"" and described as a rebased version of #686. However, #686 was a 4-file lint fix. This PR touches **37 files** with **3,249 additions / 917 deletions** and include",
4000785735_4002742922,4002742922,4000785735,1151870687,pr_review:3868959074,3868959074,pr_review_body,2026-02-27 20:33:14+00:00,github-actions[bot],local_hash,686,#686,"d ""fix: resolve biome lint/format and type-check errors (rebased)"" and described as a rebased version of #686. However, #686 was a 4-file lint fix. This PR touches **37 files** with **3,249 additions / 917 deletions** and includes:

- An entire",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3141884567,3141884567,pr_review_body,2025-08-21 18:42:13+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"nf/env.go`

</details>
<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3143292275,3143292275,pr_review_body,2025-08-22 06:46:07+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"nf/env.go`

</details>
<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3143849954,3143849954,pr_review_body,2025-08-22 09:47:46+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"ls>
<summary>🧠 Learnings (36)</summary>

<details>
<summary>📓 Common learnings</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3143849954,3143849954,pr_review_body,2025-08-22 09:47:46+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"nf/env.go`

</details>
<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3143906779,3143906779,pr_review_body,2025-08-22 10:07:07+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"ls>
<summary>🧠 Learnings (45)</summary>

<details>
<summary>📓 Common learnings</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3143906779,3143906779,pr_review_body,2025-08-22 10:07:07+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"nf/env.go`

</details>
<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3143993331,3143993331,pr_review_body,2025-08-22 10:31:35+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"v_test.go`

</details>
<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3144128659,3144128659,pr_review_body,2025-08-22 11:21:54+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"v_test.go`

</details>
<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3144451308,3144451308,pr_review_body,2025-08-22 13:10:40+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"rnings (52)</summary>

<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3199864955_3342757380,3342757380,3199864955,707764474,pr_review:3144502954,3144502954,pr_review_body,2025-08-22 13:23:26+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"v_test.go`

</details>
<details>
<summary>📚 Learning: 2025-07-03T16:49:43.690Z</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.690Z
Learning: In the birdnet-go codebase, log ",
3462176254_3554135161,3554135161,3462176254,41117523,pr_review:3381242071,3381242071,pr_review_body,2025-10-26 17:58:25+00:00,coderabbitai[bot],qualified,1833,shakacode/react_on_rails#1833,".rb`

</details>
<details>
<summary>📚 Learning: 2025-09-29T14:45:42.687Z</summary>

```
Learnt from: AbanoubGhadban
PR: shakacode/react_on_rails#1833
File: lib/react_on_rails/dev/process_manager.rb:72-83
Timestamp: 2025-09-29T14:45:42.687Z
Learning: In Ruby bundler con",
4038063151_4039711188,4038063151,4039711188,1117184424,pr_review:3910667870,3910667870,pr_review_body,2026-03-08 02:19:16+00:00,DreadPirateRobertz,local_hash,2508,#2508," that produce invalid SQL. Schema guard is the right approach for databases without beads schema.

Closes our duplicate #2508 — this PR is more complete.

Reviewed by gastown/crew/zhora (PM)",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"ils>
<summary>🧠 Learnings (9)</summary>

<details>
<summary>📓 Common learnings</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/buffer_test.go:72-79
Timestamp: 2025-07-04T20:42:22.243Z
Learning: Buffer pool tests in intern",
3181979411_3212206965,3212206965,3181979411,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,793,tphakala/birdnet-go#793,"s() for active buffer counts, which would cause race conditions if run concurrently.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#793
File: internal/observability/metrics/myaudio_test.go:69-82
Timestamp: 2025-06-27T09:02:44.970Z
Learning: Added comprehe",
3204958192_3212206965,3212206965,3204958192,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,879,tphakala/birdnet-go#879,".574Z
Learning: Applies to **/*.go : Use sync.Pool for frequently allocated objects.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#879
File: internal/audiocore/sources/malgo/malgo.go:80-87
Timestamp: 2025-07-05T15:47:38.052Z
Learning: In the malgo audio ",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878," errors -> telemetry cycle if the custom errors package were used in initialization.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:0-0
Timestamp: 2025-07-04T19:38:24.376Z
Learning: The SoundLevelAnal",
3205355004_3212206965,3212206965,3205355004,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,880,tphakala/birdnet-go#880,"octave band data and should be ignored in reviews as it won't be used in production.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#880
File: internal/audiocore/analyzers/birdnet/converter.go:184-186
Timestamp: 2025-07-06T09:49:47.689Z
Learning: The BirdN",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"rrors package provides passthrough functions to the standard library errors package.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:221-239
Timestamp: 2025-07-04T19:38:27.343Z
Learning: The calculateA",
3199864955_3212206965,3212206965,3199864955,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,862,tphakala/birdnet-go#862,"o 1.24 or later, which includes the built-in min/max functions for comparable types.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#862
File: internal/datastore/logger.go:24-24
Timestamp: 2025-07-03T16:49:43.661Z
Learning: In the birdnet-go codebase, log ",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"

</details>
<details>
<summary>internal/myaudio/audio_conversion_test.go (16)</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/buffer_test.go:72-79
Timestamp: 2025-07-04T20:42:22.243Z
Learning: Buffer pool tests in intern",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"arning: Applies to **/*_test.go : For API testing, use testify with httptest package
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:0-0
Timestamp: 2025-07-04T19:38:24.376Z
Learning: The SoundLevelAnal",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"octave band data and should be ignored in reviews as it won't be used in production.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:221-239
Timestamp: 2025-07-04T19:38:27.343Z
Learning: The calculateA",
3204958192_3212206965,3212206965,3204958192,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,879,tphakala/birdnet-go#879,"plies to **/*_test.go : Use t.Parallel() and t.Run() for better concurrency in tests
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#879
File: internal/audiocore/sources/malgo/malgo.go:80-87
Timestamp: 2025-07-05T15:47:38.052Z
Learning: In the malgo audio ",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"chitecture.
```

</details>
<details>
<summary>internal/myaudio/process.go (8)</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:0-0
Timestamp: 2025-07-04T19:38:24.376Z
Learning: The SoundLevelAnal",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"octave band data and should be ignored in reviews as it won't be used in production.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/buffer_test.go:72-79
Timestamp: 2025-07-04T20:42:22.243Z
Learning: Buffer pool tests in intern",
3204958192_3212206965,3212206965,3204958192,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,879,tphakala/birdnet-go#879,"s() for active buffer counts, which would cause race conditions if run concurrently.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#879
File: internal/audiocore/sources/malgo/malgo.go:80-87
Timestamp: 2025-07-05T15:47:38.052Z
Learning: In the malgo audio ",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"es*2` (frames * 2 bytes per sample) is correct for this single-channel architecture.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:221-239
Timestamp: 2025-07-04T19:38:27.343Z
Learning: The calculateA",
3205355004_3212206965,3212206965,3205355004,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,880,tphakala/birdnet-go#880,"30T12:13:48.574Z
Learning: Applies to **/*.go : Implement proper connection pooling.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#880
File: internal/audiocore/analyzers/birdnet/converter.go:184-186
Timestamp: 2025-07-06T09:49:47.689Z
Learning: The BirdN",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"z.
```

</details>
<details>
<summary>internal/myaudio/float32_pool_doc.md (9)</summary>

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/buffer_test.go:72-79
Timestamp: 2025-07-04T20:42:22.243Z
Learning: Buffer pool tests in intern",
3204958192_3212206965,3212206965,3204958192,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,879,tphakala/birdnet-go#879,".574Z
Learning: Applies to **/*.go : Use sync.Pool for frequently allocated objects.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#879
File: internal/audiocore/sources/malgo/malgo.go:80-87
Timestamp: 2025-07-05T15:47:38.052Z
Learning: In the malgo audio ",
3203508784_3212206965,3212206965,3203508784,707764474,pr_review:2997278782,2997278782,pr_review_body,2025-07-08 11:49:56+00:00,coderabbitai[bot],qualified,878,tphakala/birdnet-go#878,"es*2` (frames * 2 bytes per sample) is correct for this single-channel architecture.
```

```
Learnt from: tphakala
PR: tphakala/birdnet-go#878
File: internal/audiocore/adapter/myaudio_compat.go:0-0
Timestamp: 2025-07-04T19:38:24.376Z
Learning: The SoundLevelAnal",
